01_20140607_01_05,5.0
01_20140607_01_06,6.0
01_20140607_02_01,1.0
01_20140607_02_02,2.0
01_20140607_02_03,4.0
01_20140607_02_04,5.0
01_20140607_02_05,6.0
01_20140607_02_06,3.0
01_20140607_03_01,1.0
01_20140607_03_02,2.0
01_20140607_03_03,5.0
01_20140607_03_04,3.0
01_20140607_03_05,6.0
01_20140607_03_06,4.0
01_20140607_04_01,2.0
01_20140607_04_02,1.0
01_20140607_04_03,4.0
01_20140607_04_04,6.0
01_20140607_04_05,3.0
01_20140607_04_06,5.0
01_20140607_05_01,3.0
01_20140607_05_02,1.0
01_20140607_05_03,6.0
01_20140607_05_04,2.0
01_20140607_05_05,5.0
01_20140607_05_06,4.0
01_20140607_06_01,1.0
01_20140607_06_02,3.0
01_20140607_06_03,2.0
01_20140607_06_04,4.0
01_20140607_06_05,6.0
01_20140607_06_06,5.0
01_20140607_07_01,2.0
01_20140607_07_02,1.0
01_20140607_07_03,6.0
01_20140607_07_04,4.0
01_20140607_07_05,3.0
01_20140607_07_06,5.0
01_20140607_08_01,1.0
01_20140607_08_02,6.0
01_20140607_08_03,3.0
01_20140607_08_04,5.0
01_20140607_08_05,2.0
01_20140607_08_06,4.0
01_20140607_09_01,6.0
01_20140607_09_02,3.0
01_20140607_09_03,1.0
01_20140607_09_04,2.0
01_20140607_09_05,5.0
01_20140607_09_06,4.0
01_20140607_10_01,5.0
01_20140607_10_02,3.0
01_20140607_10_03,6.0
01_20140607_10_04,4.0
01_20140607_10_05,2.0
01_20140607_10_06,1.0
01_20140607_11_01,1.0
01_20140607_11_02,5.0
01_20140607_11_03,4.0
01_20140607_11_04,2.0
01_20140607_11_05,6.0
01_20140607_11_06,3.0
01_20140607_12_01,3.0
01_20140607_12_02,4.0
01_20140607_12_03,1.0
01_20140607_12_04,2.0
01_20140607_12_05,5.0
01_20140607_12_06,6.0
01_20140608_01_01,4.0
01_20140608_01_02,1.0
01_20140608_01_03,6.0
01_20140608_01_04,3.0
01_20140608_01_05,2.0
01_20140608_01_06,5.0
01_20140608_02_01,4.0
01_20140608_02_02,2.0
01_20140608_02_03,5.0
01_20140608_02_04,6.0
01_20140608_02_05,1.0
01_20140608_02_06,3.0
01_20140608_03_01,1.0
01_20140608_03_02,3.0
01_20140608_03_03,6.0
01_20140608_03_04,5.0
01_20140608_03_05,4.0
01_20140608_03_06,2.0
01_20140608_04_01,4.0
01_20140608_04_02,1.0
01_20140608_04_03,2.0
01_20140608_04_04,6.0
01_20140608_04_05,3.0
01_20140608_04_06,5.0
01_20140608_05_01,5.0
01_20140608_05_02,3.0
01_20140608_05_03,1.0
01_20140608_05_04,2.0
01_20140608_05_05,6.0
01_20140608_05_06,4.0
01_20140608_06_01,1.0
01_20140608_06_02,2.0
01_20140608_06_03,4.0
01_20140608_06_04,6.0
01_20140608_06_05,3.0
01_20140608_06_06,5.0
01_20140608_07_01,1.0
01_20140608_07_02,3.0
01_20140608_07_03,5.0
01_20140608_07_04,4.0
01_20140608_07_05,2.0
01_20140608_07_06,6.0
01_20140608_08_01,1.0
01_20140608_08_02,6.0
01_20140608_08_03,5.0
01_20140608_08_04,4.0
01_20140608_08_05,3.0
01_20140608_08_06,2.0
01_20140608_09_01,5.0
01_20140608_09_02,4.0
01_20140608_09_03,2.0
01_20140608_09_04,1.0
01_20140608_09_05,6.0
01_20140608_09_06,3.0
01_20140608_10_01,2.0
01_20140608_10_02,1.0
01_20140608_10_03,4.0
01_20140608_10_04,6.0
01_20140608_10_05,5.0
01_20140608_10_06,3.0
01_20140608_11_01,1.0
01_20140608_11_02,3.0
01_20140608_11_03,4.0
01_20140608_11_04,2.0
01_20140608_11_05,5.0
01_20140608_11_06,6.0
01_20140608_12_01,1.0
01_20140608_12_02,3.0
01_20140608_12_03,4.0
01_20140608_12_04,
01_20140608_12_05,
01_20140608_12_06,2.0
01_20140609_01_01,1.0
01_20140609_01_02,6.0
01_20140609_01_03,4.0
01_20140609_01_04,2.0
01_20140609_01_05,3.0
01_20140609_01_06,5.0
01_20140609_02_01,1.0
01_20140609_02_02,
01_20140609_02_03,4.0
01_20140609_02_04,2.0
01_20140609_02_05,5.0
01_20140609_02_06,3.0
01_20140609_03_01,1.0
01_20140609_03_02,5.0
01_20140609_03_03,2.0
01_20140609_03_04,3.0
01_20140609_03_05,4.0
01_20140609_03_06,6.0
01_20140609_04_01,5.0
01_20140609_04_02,6.0
01_20140609_04_03,2.0
01_20140609_04_04,3.0
01_20140609_04_05,4.0
01_20140609_04_06,1.0
01_20140609_05_01,1.0
01_20140609_05_02,6.0
01_20140609_05_03,3.0
01_20140609_05_04,5.0
01_20140609_05_05,4.0
01_20140609_05_06,2.0
01_20140609_06_01,1.0
01_20140609_06_02,5.0
01_20140609_06_03,2.0
01_20140609_06_04,4.0
01_20140609_06_05,6.0
01_20140609_06_06,3.0
01_20140609_07_01,2.0
01_20140609_07_02,4.0
01_20140609_07_03,5.0
01_20140609_07_04,6.0
01_20140609_07_05,1.0
01_20140609_07_06,3.0
01_20140609_08_01,3.0
01_20140609_08_02,5.0
01_20140609_08_03,1.0
01_20140609_08_04,6.0
01_20140609_08_05,2.0
01_20140609_08_06,4.0
01_20140609_09_01,2.0
01_20140609_09_02,1.0
01_20140609_09_03,3.0
01_20140609_09_04,4.0
01_20140609_09_05,5.0
01_20140609_09_06,6.0
01_20140609_10_01,1.0
01_20140609_10_02,4.0
01_20140609_10_03,5.0
01_20140609_10_04,3.0
01_20140609_10_05,6.0
01_20140609_10_06,2.0
01_20140609_11_01,1.0
01_20140609_11_02,5.0
01_20140609_11_03,2.0
01_20140609_11_04,3.0
01_20140609_11_05,4.0
01_20140609_11_06,6.0
01_20140609_12_01,1.0
01_20140609_12_02,3.0
01_20140609_12_03,2.0
01_20140609_12_04,
01_20140609_12_05,4.0
01_20140609_12_06,5.0
01_20140610_01_01,1.0
01_20140610_01_02,4.0
01_20140610_01_03,3.0
01_20140610_01_04,2.0
01_20140610_01_05,6.0
01_20140610_01_06,5.0
01_20140610_02_01,2.0
01_20140610_02_02,4.0
01_20140610_02_03,3.0
01_20140610_02_04,5.0
01_20140610_02_05,1.0
01_20140610_02_06,6.0
01_20140610_03_01,1.0
01_20140610_03_02,3.0
01_20140610_03_03,2.0
01_20140610_03_04,6.0
01_20140610_03_05,5.0
01_20140610_03_06,4.0
01_20140610_04_01,3.0
01_20140610_04_02,5.0
01_20140610_04_03,1.0
01_20140610_04_04,2.0
01_20140610_04_05,4.0
01_20140610_04_06,6.0
01_20140610_05_01,6.0
01_20140610_05_02,2.0
01_20140610_05_03,3.0
01_20140610_05_04,5.0
01_20140610_05_05,4.0
01_20140610_05_06,1.0
01_20140610_06_01,1.0
01_20140610_06_02,2.0
01_20140610_06_03,3.0
01_20140610_06_04,5.0
01_20140610_06_05,6.0
01_20140610_06_06,4.0
01_20140610_07_01,5.0
01_20140610_07_02,1.0
01_20140610_07_03,4.0
01_20140610_07_04,2.0
01_20140610_07_05,6.0
01_20140610_07_06,3.0
01_20140610_08_01,5.0
01_20140610_08_02,1.0
01_20140610_08_03,6.0
01_20140610_08_04,2.0
01_20140610_08_05,3.0
01_20140610_08_06,4.0
01_20140610_09_01,4.0
01_20140610_09_02,1.0
01_20140610_09_03,2.0
01_20140610_09_04,6.0
01_20140610_09_05,5.0
01_20140610_09_06,3.0
01_20140610_10_01,4.0
01_20140610_10_02,6.0
01_20140610_10_03,5.0
01_20140610_10_04,1.0
01_20140610_10_05,3.0
01_20140610_10_06,2.0
01_20140610_11_01,1.0
01_20140610_11_02,3.0
01_20140610_11_03,2.0
01_20140610_11_04,5.0
01_20140610_11_05,4.0
01_20140610_11_06,6.0
01_20140610_12_01,1.0
01_20140610_12_02,2.0
01_20140610_12_03,6.0
01_20140610_12_04,3.0
01_20140610_12_05,4.0
01_20140610_12_06,5.0
01_20140620_01_01,2.0
01_20140620_01_02,3.0
01_20140620_01_03,4.0
01_20140620_01_04,1.0
01_20140620_01_05,
01_20140620_01_06,
01_20140620_02_01,1.0
01_20140620_02_02,2.0
01_20140620_02_03,3.0
01_20140620_02_04,4.0
01_20140620_02_05,5.0
01_20140620_02_06,6.0
01_20140620_03_01,4.0
01_20140620_03_02,1.0
01_20140620_03_03,2.0
01_20140620_03_04,3.0
01_20140620_03_05,6.0
01_20140620_03_06,5.0
01_20140620_04_01,1.0
01_20140620_04_02,3.0
01_20140620_04_03,6.0
01_20140620_04_04,5.0
01_20140620_04_05,2.0
01_20140620_04_06,4.0
01_20140620_05_01,5.0
01_20140620_05_02,
01_20140620_05_03,2.0
01_20140620_05_04,1.0
01_20140620_05_05,4.0
01_20140620_05_06,3.0
01_20140620_06_01,1.0
01_20140620_06_02,3.0
01_20140620_06_03,2.0
01_20140620_06_04,4.0
01_20140620_06_05,6.0
01_20140620_06_06,5.0
01_20140620_07_01,4.0
01_20140620_07_02,1.0
01_20140620_07_03,2.0
01_20140620_07_04,3.0
01_20140620_07_05,5.0
01_20140620_07_06,6.0
01_20140620_08_01,1.0
01_20140620_08_02,5.0
01_20140620_08_03,3.0
01_20140620_08_04,2.0
01_20140620_08_05,4.0
01_20140620_08_06,6.0
01_20140620_09_01,2.0
01_20140620_09_02,5.0
01_20140620_09_03,1.0
01_20140620_09_04,6.0
01_20140620_09_05,4.0
01_20140620_09_06,3.0
01_20140620_10_01,1.0
01_20140620_10_02,2.0
01_20140620_10_03,3.0
01_20140620_10_04,4.0
01_20140620_10_05,6.0
01_20140620_10_06,5.0
01_20140620_11_01,1.0
01_20140620_11_02,6.0
01_20140620_11_03,3.0
01_20140620_11_04,2.0
01_20140620_11_05,5.0
01_20140620_11_06,4.0
01_20140620_12_01,1.0
01_20140620_12_02,4.0
01_20140620_12_03,2.0
01_20140620_12_04,3.0
01_20140620_12_05,5.0
01_20140620_12_06,6.0
01_20140621_01_01,6.0
01_20140621_01_02,3.0
01_20140621_01_03,4.0
01_20140621_01_04,1.0
01_20140621_01_05,5.0
01_20140621_01_06,2.0
01_20140621_02_01,2.0
01_20140621_02_02,3.0
01_20140621_02_03,1.0
01_20140621_02_04,5.0
01_20140621_02_05,4.0
01_20140621_02_06,6.0
01_20140621_03_01,2.0
01_20140621_03_02,3.0
01_20140621_03_03,1.0
01_20140621_03_04,6.0
01_20140621_03_05,5.0
01_20140621_03_06,4.0
01_20140621_04_01,4.0
01_20140621_04_02,3.0
01_20140621_04_03,1.0
01_20140621_04_04,5.0
01_20140621_04_05,2.0
01_20140621_04_06,6.0
01_20140621_05_01,2.0
01_20140621_05_02,4.0
01_20140621_05_03,5.0
01_20140621_05_04,3.0
01_20140621_05_05,1.0
01_20140621_05_06,6.0
01_20140621_06_01,1.0
01_20140621_06_02,5.0
01_20140621_06_03,2.0
01_20140621_06_04,3.0
01_20140621_06_05,6.0
01_20140621_06_06,4.0
01_20140621_07_01,3.0
01_20140621_07_02,4.0
01_20140621_07_03,1.0
01_20140621_07_04,2.0
01_20140621_07_05,5.0
01_20140621_07_06,6.0
01_20140621_08_01,1.0
01_20140621_08_02,2.0
01_20140621_08_03,5.0
01_20140621_08_04,3.0
01_20140621_08_05,4.0
01_20140621_08_06,6.0
01_20140621_09_01,4.0
01_20140621_09_02,2.0
01_20140621_09_03,1.0
01_20140621_09_04,5.0
01_20140621_09_05,3.0
01_20140621_09_06,6.0
01_20140621_10_01,3.0
01_20140621_10_02,1.0
01_20140621_10_03,2.0
01_20140621_10_04,4.0
01_20140621_10_05,5.0
01_20140621_10_06,6.0
01_20140621_11_01,1.0
01_20140621_11_02,2.0
01_20140621_11_03,4.0
01_20140621_11_04,5.0
01_20140621_11_05,3.0
01_20140621_11_06,6.0
01_20140621_12_01,1.0
01_20140621_12_02,2.0
01_20140621_12_03,5.0
01_20140621_12_04,6.0
01_20140621_12_05,3.0
01_20140621_12_06,4.0
01_20140622_01_01,3.0
01_20140622_01_02,5.0
01_20140622_01_03,4.0
01_20140622_01_04,1.0
01_20140622_01_05,2.0
01_20140622_01_06,6.0
01_20140622_02_01,3.0
01_20140622_02_02,1.0
01_20140622_02_03,2.0
01_20140622_02_04,4.0
01_20140622_02_05,6.0
01_20140622_02_06,5.0
01_20140622_03_01,4.0
01_20140622_03_02,2.0
01_20140622_03_03,1.0
01_20140622_03_04,3.0
01_20140622_03_05,5.0
01_20140622_03_06,6.0
01_20140622_04_01,4.0
01_20140622_04_02,2.0
01_20140622_04_03,3.0
01_20140622_04_04,5.0
01_20140622_04_05,6.0
01_20140622_04_06,1.0
01_20140622_05_01,4.0
01_20140622_05_02,1.0
01_20140622_05_03,5.0
01_20140622_05_04,2.0
01_20140622_05_05,3.0
01_20140622_05_06,6.0
01_20140622_06_01,1.0
01_20140622_06_02,4.0
01_20140622_06_03,2.0
01_20140622_06_04,6.0
01_20140622_06_05,5.0
01_20140622_06_06,3.0
01_20140622_07_01,3.0
01_20140622_07_02,5.0
01_20140622_07_03,2.0
01_20140622_07_04,1.0
01_20140622_07_05,4.0
01_20140622_07_06,6.0
01_20140622_08_01,2.0
01_20140622_08_02,5.0
01_20140622_08_03,3.0
01_20140622_08_04,4.0
01_20140622_08_05,1.0
01_20140622_08_06,6.0
01_20140622_09_01,6.0
01_20140622_09_02,2.0
01_20140622_09_03,1.0
01_20140622_09_04,4.0
01_20140622_09_05,3.0
01_20140622_09_06,5.0
01_20140622_10_01,1.0
01_20140622_10_02,6.0
01_20140622_10_03,4.0
01_20140622_10_04,3.0
01_20140622_10_05,2.0
01_20140622_10_06,5.0
01_20140622_11_01,1.0
01_20140622_11_02,2.0
01_20140622_11_03,4.0
01_20140622_11_04,6.0
01_20140622_11_05,3.0
01_20140622_11_06,5.0
01_20140622_12_01,1.0
01_20140622_12_02,5.0
01_20140622_12_03,4.0
01_20140622_12_04,2.0
01_20140622_12_05,3.0
01_20140622_12_06,6.0
01_20140623_01_01,1.0
01_20140623_01_02,5.0
01_20140623_01_03,2.0
01_20140623_01_04,3.0
01_20140623_01_05,6.0
01_20140623_01_06,4.0
01_20140623_02_01,1.0
01_20140623_02_02,2.0
01_20140623_02_03,3.0
01_20140623_02_04,4.0
01_20140623_02_05,5.0
01_20140623_02_06,
01_20140623_03_01,5.0
01_20140623_03_02,3.0
01_20140623_03_03,1.0
01_20140623_03_04,2.0
01_20140623_03_05,4.0
01_20140623_03_06,6.0
01_20140623_04_01,4.0
01_20140623_04_02,3.0
01_20140623_04_03,2.0
01_20140623_04_04,1.0
01_20140623_04_05,5.0
01_20140623_04_06,6.0
01_20140623_05_01,1.0
01_20140623_05_02,6.0
01_20140623_05_03,4.0
01_20140623_05_04,2.0
01_20140623_05_05,3.0
01_20140623_05_06,5.0
01_20140623_06_01,1.0
01_20140623_06_02,5.0
01_20140623_06_03,3.0
01_20140623_06_04,2.0
01_20140623_06_05,4.0
01_20140623_06_06,6.0
01_20140623_07_01,2.0
01_20140623_07_02,6.0
01_20140623_07_03,1.0
01_20140623_07_04,3.0
01_20140623_07_05,4.0
01_20140623_07_06,5.0
01_20140623_08_01,1.0
01_20140623_08_02,3.0
01_20140623_08_03,6.0
01_20140623_08_04,4.0
01_20140623_08_05,2.0
01_20140623_08_06,5.0
01_20140623_09_01,3.0
01_20140623_09_02,5.0
01_20140623_09_03,1.0
01_20140623_09_04,4.0
01_20140623_09_05,2.0
01_20140623_09_06,6.0
01_20140623_10_01,1.0
01_20140623_10_02,5.0
01_20140623_10_03,2.0
01_20140623_10_04,6.0
01_20140623_10_05,4.0
01_20140623_10_06,3.0
01_20140623_11_01,1.0
01_20140623_11_02,2.0
01_20140623_11_03,4.0
01_20140623_11_04,3.0
01_20140623_11_05,6.0
01_20140623_11_06,5.0
01_20140623_12_01,3.0
01_20140623_12_02,1.0
01_20140623_12_03,2.0
01_20140623_12_04,5.0
01_20140623_12_05,4.0
01_20140623_12_06,6.0
01_20140624_01_01,1.0
01_20140624_01_02,3.0
01_20140624_01_03,5.0
01_20140624_01_04,2.0
01_20140624_01_05,4.0
01_20140624_01_06,6.0
01_20140624_02_01,1.0
01_20140624_02_02,2.0
01_20140624_02_03,
01_20140624_02_04,4.0
01_20140624_02_05,5.0
01_20140624_02_06,3.0
01_20140624_03_01,4.0
01_20140624_03_02,3.0
01_20140624_03_03,1.0
01_20140624_03_04,5.0
01_20140624_03_05,2.0
01_20140624_03_06,6.0
01_20140624_04_01,1.0
01_20140624_04_02,3.0
01_20140624_04_03,4.0
01_20140624_04_04,2.0
01_20140624_04_05,6.0
01_20140624_04_06,5.0
01_20140624_05_01,5.0
01_20140624_05_02,3.0
01_20140624_05_03,1.0
01_20140624_05_04,4.0
01_20140624_05_05,2.0
01_20140624_05_06,6.0
01_20140624_06_01,1.0
01_20140624_06_02,4.0
01_20140624_06_03,2.0
01_20140624_06_04,5.0
01_20140624_06_05,3.0
01_20140624_06_06,6.0
01_20140624_07_01,5.0
01_20140624_07_02,1.0
01_20140624_07_03,4.0
01_20140624_07_04,2.0
01_20140624_07_05,3.0
01_20140624_07_06,6.0
01_20140624_08_01,1.0
01_20140624_08_02,6.0
01_20140624_08_03,2.0
01_20140624_08_04,3.0
01_20140624_08_05,4.0
01_20140624_08_06,5.0
01_20140624_09_01,2.0
01_20140624_09_02,1.0
01_20140624_09_03,3.0
01_20140624_09_04,
01_20140624_09_05,5.0
01_20140624_09_06,4.0
01_20140624_10_01,1.0
01_20140624_10_02,2.0
01_20140624_10_03,3.0
01_20140624_10_04,
01_20140624_10_05,
01_20140624_10_06,4.0
01_20140624_11_01,1.0
01_20140624_11_02,2.0
01_20140624_11_03,4.0
01_20140624_11_04,3.0
01_20140624_11_05,5.0
01_20140624_11_06,6.0
01_20140624_12_01,3.0
01_20140624_12_02,1.0
01_20140624_12_03,6.0
01_20140624_12_04,2.0
01_20140624_12_05,5.0
01_20140624_12_06,4.0
01_20140625_01_01,5.0
01_20140625_01_02,3.0
01_20140625_01_03,4.0
01_20140625_01_04,1.0
01_20140625_01_05,2.0
01_20140625_01_06,
01_20140625_02_01,4.0
01_20140625_02_02,2.0
01_20140625_02_03,1.0
01_20140625_02_04,
01_20140625_02_05,5.0
01_20140625_02_06,3.0
01_20140625_03_01,4.0
01_20140625_03_02,3.0
01_20140625_03_03,6.0
01_20140625_03_04,2.0
01_20140625_03_05,1.0
01_20140625_03_06,5.0
01_20140625_04_01,3.0
01_20140625_04_02,4.0
01_20140625_04_03,1.0
01_20140625_04_04,5.0
01_20140625_04_05,2.0
01_20140625_04_06,6.0
01_20140625_05_01,1.0
01_20140625_05_02,
01_20140625_05_03,3.0
01_20140625_05_04,2.0
01_20140625_05_05,4.0
01_20140625_05_06,5.0
01_20140625_06_01,1.0
01_20140625_06_02,3.0
01_20140625_06_03,2.0
01_20140625_06_04,4.0
01_20140625_06_05,5.0
01_20140625_06_06,
01_20140625_07_01,1.0
01_20140625_07_02,2.0
01_20140625_07_03,5.0
01_20140625_07_04,3.0
01_20140625_07_05,6.0
01_20140625_07_06,4.0
01_20140625_08_01,1.0
01_20140625_08_02,5.0
01_20140625_08_03,4.0
01_20140625_08_04,3.0
01_20140625_08_05,2.0
01_20140625_08_06,6.0
01_20140625_09_01,1.0
01_20140625_09_02,2.0
01_20140625_09_03,6.0
01_20140625_09_04,4.0
01_20140625_09_05,5.0
01_20140625_09_06,3.0
01_20140625_10_01,1.0
01_20140625_10_02,3.0
01_20140625_10_03,6.0
01_20140625_10_04,2.0
01_20140625_10_05,4.0
01_20140625_10_06,5.0
01_20140625_11_01,1.0
01_20140625_11_02,3.0
01_20140625_11_03,2.0
01_20140625_11_04,4.0
01_20140625_11_05,5.0
01_20140625_11_06,6.0
01_20140625_12_01,2.0
01_20140625_12_02,6.0
01_20140625_12_03,3.0
01_20140625_12_04,5.0
01_20140625_12_05,1.0
01_20140625_12_06,4.0
01_20140629_01_01,4.0
01_20140629_01_02,2.0
01_20140629_01_03,5.0
01_20140629_01_04,1.0
01_20140629_01_05,3.0
01_20140629_01_06,6.0
01_20140629_02_01,3.0
01_20140629_02_02,6.0
01_20140629_02_03,1.0
01_20140629_02_04,2.0
01_20140629_02_05,5.0
01_20140629_02_06,4.0
01_20140629_03_01,1.0
01_20140629_03_02,6.0
01_20140629_03_03,4.0
01_20140629_03_04,3.0
01_20140629_03_05,5.0
01_20140629_03_06,2.0
01_20140629_04_01,2.0
01_20140629_04_02,4.0
01_20140629_04_03,1.0
01_20140629_04_04,6.0
01_20140629_04_05,3.0
01_20140629_04_06,5.0
01_20140629_05_01,5.0
01_20140629_05_02,1.0
01_20140629_05_03,3.0
01_20140629_05_04,4.0
01_20140629_05_05,2.0
01_20140629_05_06,
01_20140629_06_01,1.0
01_20140629_06_02,5.0
01_20140629_06_03,2.0
01_20140629_06_04,6.0
01_20140629_06_05,3.0
01_20140629_06_06,4.0
01_20140629_07_01,5.0
01_20140629_07_02,1.0
01_20140629_07_03,6.0
01_20140629_07_04,3.0
01_20140629_07_05,2.0
01_20140629_07_06,4.0
01_20140629_08_01,1.0
01_20140629_08_02,5.0
01_20140629_08_03,3.0
01_20140629_08_04,2.0
01_20140629_08_05,4.0
01_20140629_08_06,6.0
01_20140629_09_01,2.0
01_20140629_09_02,6.0
01_20140629_09_03,1.0
01_20140629_09_04,5.0
01_20140629_09_05,4.0
01_20140629_09_06,3.0
01_20140629_10_01,2.0
01_20140629_10_02,6.0
01_20140629_10_03,4.0
01_20140629_10_04,3.0
01_20140629_10_05,1.0
01_20140629_10_06,5.0
01_20140629_11_01,3.0
01_20140629_11_02,4.0
01_20140629_11_03,6.0
01_20140629_11_04,5.0
01_20140629_11_05,2.0
01_20140629_11_06,1.0
01_20140629_12_01,3.0
01_20140629_12_02,2.0
01_20140629_12_03,1.0
01_20140629_12_04,5.0
01_20140629_12_05,4.0
01_20140629_12_06,6.0
01_20140630_01_01,1.0
01_20140630_01_02,6.0
01_20140630_01_03,5.0
01_20140630_01_04,3.0
01_20140630_01_05,4.0
01_20140630_01_06,2.0
01_20140630_02_01,6.0
01_20140630_02_02,4.0
01_20140630_02_03,5.0
01_20140630_02_04,2.0
01_20140630_02_05,3.0
01_20140630_02_06,1.0
01_20140630_03_01,5.0
01_20140630_03_02,4.0
01_20140630_03_03,1.0
01_20140630_03_04,3.0
01_20140630_03_05,2.0
01_20140630_03_06,6.0
01_20140630_04_01,5.0
01_20140630_04_02,1.0
01_20140630_04_03,2.0
01_20140630_04_04,3.0
01_20140630_04_05,4.0
01_20140630_04_06,6.0
01_20140630_05_01,3.0
01_20140630_05_02,6.0
01_20140630_05_03,5.0
01_20140630_05_04,1.0
01_20140630_05_05,2.0
01_20140630_05_06,4.0
01_20140630_06_01,1.0
01_20140630_06_02,6.0
01_20140630_06_03,2.0
01_20140630_06_04,3.0
01_20140630_06_05,4.0
01_20140630_06_06,5.0
01_20140630_07_01,1.0
01_20140630_07_02,4.0
01_20140630_07_03,3.0
01_20140630_07_04,2.0
01_20140630_07_05,6.0
01_20140630_07_06,5.0
01_20140630_08_01,1.0
01_20140630_08_02,5.0
01_20140630_08_03,3.0
01_20140630_08_04,6.0
01_20140630_08_05,4.0
01_20140630_08_06,2.0
01_20140630_09_01,5.0
01_20140630_09_02,3.0
01_20140630_09_03,6.0
01_20140630_09_04,2.0
01_20140630_09_05,1.0
01_20140630_09_06,4.0
01_20140630_10_01,1.0
01_20140630_10_02,5.0
01_20140630_10_03,4.0
01_20140630_10_04,2.0
01_20140630_10_05,3.0
01_20140630_10_06,6.0
01_20140630_11_01,2.0
01_20140630_11_02,5.0
01_20140630_11_03,1.0
01_20140630_11_04,4.0
01_20140630_11_05,6.0
01_20140630_11_06,3.0
01_20140630_12_01,3.0
01_20140630_12_02,4.0
01_20140630_12_03,1.0
01_20140630_12_04,2.0
01_20140630_12_05,5.0
01_20140630_12_06,6.0
01_20140701_01_01,5.0
01_20140701_01_02,2.0
01_20140701_01_03,4.0
01_20140701_01_04,1.0
01_20140701_01_05,6.0
01_20140701_01_06,3.0
01_20140701_02_01,1.0
01_20140701_02_02,4.0
01_20140701_02_03,3.0
01_20140701_02_04,2.0
01_20140701_02_05,6.0
01_20140701_02_06,5.0
01_20140701_03_01,6.0
01_20140701_03_02,2.0
01_20140701_03_03,1.0
01_20140701_03_04,3.0
01_20140701_03_05,4.0
01_20140701_03_06,5.0
01_20140701_04_01,4.0
01_20140701_04_02,1.0
01_20140701_04_03,2.0
01_20140701_04_04,3.0
01_20140701_04_05,6.0
01_20140701_04_06,5.0
01_20140701_05_01,5.0
01_20140701_05_02,1.0
01_20140701_05_03,6.0
01_20140701_05_04,2.0
01_20140701_05_05,4.0
01_20140701_05_06,3.0
01_20140701_06_01,1.0
01_20140701_06_02,3.0
01_20140701_06_03,4.0
01_20140701_06_04,2.0
01_20140701_06_05,6.0
01_20140701_06_06,5.0
01_20140701_07_01,1.0
01_20140701_07_02,4.0
01_20140701_07_03,3.0
01_20140701_07_04,6.0
01_20140701_07_05,2.0
01_20140701_07_06,5.0
01_20140701_08_01,1.0
01_20140701_08_02,5.0
01_20140701_08_03,2.0
01_20140701_08_04,3.0
01_20140701_08_05,4.0
01_20140701_08_06,6.0
01_20140701_09_01,1.0
01_20140701_09_02,2.0
01_20140701_09_03,3.0
01_20140701_09_04,6.0
01_20140701_09_05,4.0
01_20140701_09_06,5.0
01_20140701_10_01,6.0
01_20140701_10_02,1.0
01_20140701_10_03,3.0
01_20140701_10_04,2.0
01_20140701_10_05,5.0
01_20140701_10_06,4.0
01_20140701_11_01,1.0
01_20140701_11_02,2.0
01_20140701_11_03,5.0
01_20140701_11_04,4.0
01_20140701_11_05,3.0
01_20140701_11_06,6.0
01_20140701_12_01,2.0
01_20140701_12_02,1.0
01_20140701_12_03,4.0
01_20140701_12_04,6.0
01_20140701_12_05,3.0
01_20140701_12_06,5.0
01_20140702_01_01,6.0
01_20140702_01_02,2.0
01_20140702_01_03,1.0
01_20140702_01_04,3.0
01_20140702_01_05,5.0
01_20140702_01_06,4.0
01_20140702_02_01,6.0
01_20140702_02_02,5.0
01_20140702_02_03,3.0
01_20140702_02_04,2.0
01_20140702_02_05,4.0
01_20140702_02_06,1.0
01_20140702_03_01,6.0
01_20140702_03_02,3.0
01_20140702_03_03,2.0
01_20140702_03_04,5.0
01_20140702_03_05,4.0
01_20140702_03_06,1.0
01_20140702_04_01,3.0
01_20140702_04_02,6.0
01_20140702_04_03,5.0
01_20140702_04_04,1.0
01_20140702_04_05,2.0
01_20140702_04_06,4.0
01_20140702_05_01,5.0
01_20140702_05_02,6.0
01_20140702_05_03,1.0
01_20140702_05_04,4.0
01_20140702_05_05,2.0
01_20140702_05_06,3.0
01_20140702_06_01,2.0
01_20140702_06_02,6.0
01_20140702_06_03,4.0
01_20140702_06_04,3.0
01_20140702_06_05,1.0
01_20140702_06_06,5.0
01_20140702_07_01,2.0
01_20140702_07_02,6.0
01_20140702_07_03,5.0
01_20140702_07_04,4.0
01_20140702_07_05,1.0
01_20140702_07_06,3.0
01_20140702_08_01,1.0
01_20140702_08_02,4.0
01_20140702_08_03,6.0
01_20140702_08_04,2.0
01_20140702_08_05,3.0
01_20140702_08_06,5.0
01_20140702_09_01,5.0
01_20140702_09_02,3.0
01_20140702_09_03,4.0
01_20140702_09_04,1.0
01_20140702_09_05,
01_20140702_09_06,2.0
01_20140702_10_01,1.0
01_20140702_10_02,3.0
01_20140702_10_03,5.0
01_20140702_10_04,6.0
01_20140702_10_05,2.0
01_20140702_10_06,4.0
01_20140702_11_01,1.0
01_20140702_11_02,4.0
01_20140702_11_03,2.0
01_20140702_11_04,3.0
01_20140702_11_05,6.0
01_20140702_11_06,5.0
01_20140702_12_01,1.0
01_20140702_12_02,6.0
01_20140702_12_03,2.0
01_20140702_12_04,3.0
01_20140702_12_05,5.0
